time,close,RSI,RSI_80_fcst,RSI_40_fcst,RSI_60_fcst,RSI_20_fcst,EMA_8,EMA_24,EMA_8_above,EMA_24_above,RSI_fcst,target
2023-04-06T10:00:00+03:00,2519.43,0.11841459,2571.703,2461.6655,2500.9148,2352.64,2486.4512,2495.8157,1,1,3,2500.8
2023-04-06T11:00:00+03:00,2510.14,0.11852353,2575.2441,2461.4705,2502.83,2344.6316,2488.3464,2498.9988,1,1,3,2519.43
2023-04-06T12:00:00+03:00,2517.26,0.11844734,2576.2954,2461.5522,2505.198,2336.9497,2490.6594,2503.057,1,1,3,2510.14
2023-04-06T13:00:00+03:00,2517.64,0.118227504,2575.6077,2462.847,2507.142,2335.4631,2492.8179,2506.2976,1,1,3,2517.26
2023-04-06T14:00:00+03:00,2513.23,0.11799813,2577.7908,2464.9043,2508.603,2338.51,2494.451,2507.8381,1,1,3,2517.64
2023-04-06T15:00:00+03:00,2507.57,0.11787527,2582.962,2467.3071,2509.7898,2344.4946,2495.5005,2507.7786,1,0,2,2513.23
2023-04-06T16:00:00+03:00,2506.57,0.11793136,2585.6326,2469.867,2510.661,2352.349,2496.386,2507.51,1,0,2,2507.57
2023-04-06T17:00:00+03:00,2504.62,0.11816161,2587.3613,2472.4268,2511.3938,2361.2695,2497.0447,2506.8677,1,0,2,2506.57
2023-04-06T18:00:00+03:00,2498.3,0.11863396,2592.4128,2474.7764,2512.5396,2370.5737,2497.145,2504.9639,1,0,2,2504.62
2023-04-07T10:00:00+03:00,2505.23,0.11923625,2593.7756,2476.0327,2513.1335,2374.0115,2497.792,2505.023,1,1,2,2498.3
2023-04-07T11:00:00+03:00,2504.15,0.11987586,2593.558,2477.5312,2513.4739,2379.334,2498.3005,2504.8289,1,0,2,2505.23
2023-04-07T12:00:00+03:00,2504.62,0.12058841,2591.241,2479.1016,2513.4778,2385.4363,2498.8062,2504.7825,1,0,2,2504.15
2023-04-07T13:00:00+03:00,2506.11,0.12135363,2587.5767,2480.5645,2513.2866,2391.071,2499.3904,2505.0776,1,1,2,2504.62
2023-04-07T14:00:00+03:00,2500.9,0.12222237,2587.912,2482.0232,2513.6467,2397.441,2499.5112,2504.1492,1,0,2,2506.11
2023-04-07T15:00:00+03:00,2497.56,0.12322188,2589.145,2483.3665,2514.0134,2404.0945,2499.355,2502.6848,0,0,2,2500.9
2023-04-07T16:00:00+03:00,2504.13,0.124256216,2587.942,2483.751,2514.0176,2405.1104,2499.737,2503.006,1,1,2,2497.56
2023-04-07T17:00:00+03:00,2509.88,0.12521283,2585.2312,2483.7278,2513.9084,2403.0771,2500.5486,2504.5337,1,1,2,2504.13
2023-04-07T18:00:00+03:00,2508.39,0.12611042,2582.9297,2484.2659,2513.9197,2404.0417,2501.1758,2505.3906,1,1,2,2509.88
2023-04-10T10:00:00+03:00,2538.14,0.12659195,2580.2773,2481.3782,2517.0718,2381.73,2504.133,2512.6682,1,1,3,2508.39
2023-04-10T11:00:00+03:00,2543.34,0.1265581,2577.577,2480.0356,2520.3801,2365.642,2507.2695,2519.4841,1,1,3,2538.14
2023-04-10T12:00:00+03:00,2543.08,0.12616928,2575.149,2480.5676,2523.1794,2358.6462,2510.1343,2524.7278,1,1,3,2543.34
2023-04-10T13:00:00+03:00,2543.93,0.12558949,2572.7488,2482.275,2525.6636,2357.3474,2512.8381,2528.9949,1,1,3,2543.08
2023-04-10T14:00:00+03:00,2544.7,0.12491487,2570.4465,2484.7825,2527.8784,2360.0906,2515.387,2532.4849,1,1,3,2543.93
2023-04-10T15:00:00+03:00,2538.65,0.124304235,2573.7612,2487.7578,2529.6328,2366.087,2517.248,2533.855,1,1,3,2544.7
2023-04-10T16:00:00+03:00,2542.99,0.12376865,2575.335,2490.4312,2531.5713,2370.5576,2519.3074,2535.885,1,1,3,2538.65
2023-04-10T17:00:00+03:00,2543.38,0.12329394,2575.6716,2493.4333,2533.1968,2377.2644,2521.2332,2537.5505,1,1,3,2542.99
2023-04-10T18:00:00+03:00,2547.35,0.12286643,2575.239,2496.1426,2535.0256,2382.3608,2523.3225,2539.7283,1,1,3,2543.38
2023-04-11T10:00:00+03:00,2559.1,0.12235521,2574.5654,2497.688,2538.0173,2379.7937,2526.1848,2544.033,1,1,3,2547.35
2023-04-11T11:00:00+03:00,2564.73,0.12171303,2573.8757,2499.4438,2541.2488,2377.398,2529.2683,2548.6323,1,1,3,2559.1
2023-04-11T12:00:00+03:00,2570.76,0.12092955,2573.3345,2501.3843,2544.7485,2374.9858,2532.5876,2553.5496,1,1,3,2564.73
2023-04-11T13:00:00+03:00,2571.72,0.12006992,2572.9316,2504.1873,2547.857,2376.9663,2535.7183,2557.5874,1,1,3,2570.76
2023-04-11T14:00:00+03:00,2572.15,0.119202025,2572.644,2507.6094,2550.5757,2382.3987,2538.6328,2560.8235,1,1,3,2571.72
2023-04-11T15:00:00+03:00,2567.91,0.11843901,2576.2532,2511.3442,2552.817,2390.3696,2540.975,2562.3984,1,1,3,2572.15
2023-04-11T16:00:00+03:00,2533.6,0.11819248,2609.8618,2514.407,2556.8403,2399.1528,2540.385,2555.9988,0,0,2,2567.91
2023-04-11T17:00:00+03:00,2540.43,0.11843456,2631.5818,2516.05,2559.183,2402.4783,2540.3887,2552.539,1,0,2,2533.6
2023-04-11T18:00:00+03:00,2533.69,0.11907135,2650.6853,2517.5557,2561.1904,2407.7493,2539.8528,2548.3503,0,0,2,2540.43
2023-04-12T10:00:00+03:00,2533.54,0.12003289,2661.1216,2518.9287,2561.8943,2414.2412,2539.3477,2545.059,0,0,2,2533.69
2023-04-12T11:00:00+03:00,2529.19,0.121270716,2669.2217,2520.0771,2562.2327,2421.3284,2538.5352,2541.5327,0,0,2,2533.54
2023-04-12T12:00:00+03:00,2532.06,0.12269999,2671.348,2520.6733,2561.7073,2426.1897,2538.017,2539.4277,0,0,2,2529.19
2023-04-12T13:00:00+03:00,2544.95,0.12408677,2669.6174,2519.6538,2560.9104,2420.8726,2538.5718,2540.6548,1,1,2,2532.06
2023-04-12T14:00:00+03:00,2549.45,0.12531953,2665.3987,2518.934,2560.0571,2416.171,2539.442,2542.6094,1,1,2,2544.95
2023-04-12T15:00:00+03:00,2550.55,0.12640029,2659.6184,2518.985,2559.2166,2415.0134,2540.3306,2544.374,1,1,2,2549.45
2023-04-12T16:00:00+03:00,2545.49,0.1274378,2657.6606,2519.6184,2559.0688,2417.181,2540.7434,2544.6218,1,1,2,2550.55
2023-04-12T17:00:00+03:00,2545.14,0.12847409,2653.8657,2520.6323,2558.6714,2421.5906,2541.095,2544.737,1,1,2,2545.49
2023-04-12T18:00:00+03:00,2538.47,0.12960725,2654.8213,2521.7295,2558.9316,2427.2988,2540.885,2543.3445,0,0,2,2545.14
2023-04-13T10:00:00+03:00,2538.85,0.13084045,2652.6326,2522.8093,2558.6194,2433.4448,2540.7222,2542.3457,0,0,2,2538.47
2023-04-13T11:00:00+03:00,2536.85,0.1321323,2650.2122,2523.8628,2558.1836,2440.0366,2540.4126,2541.1243,0,0,2,2538.85
2023-04-13T12:00:00+03:00,2535.62,0.13351636,2646.9302,2524.8447,2557.5269,2446.7524,2540.029,2539.9011,0,0,2,2536.85
2023-04-13T13:00:00+03:00,2530.63,0.13503581,2646.6375,2525.6365,2557.1992,2453.2788,2539.277,2537.8408,0,0,2,2535.62
2023-04-13T14:00:00+03:00,2532.45,0.13665858,2643.6628,2526.0432,2556.379,2457.9316,2538.731,2536.6428,0,0,2,2530.63
2023-04-13T15:00:00+03:00,2540.85,0.13820519,2639.1272,2525.368,2555.44,2455.4966,2538.9004,2537.578,1,1,2,2532.45
2023-04-13T16:00:00+03:00,2537.94,0.13969293,2636.3484,2525.1804,2554.8242,2455.661,2538.8237,2537.6582,0,1,2,2540.85
2023-04-13T17:00:00+03:00,2536.32,0.14117774,2633.5803,2525.2979,2554.2102,2457.5864,2538.6233,2537.3608,0,0,2,2537.94
2023-04-13T18:00:00+03:00,2544.28,0.14255154,2629.5393,2524.5974,2553.552,2453.7793,2539.076,2538.8984,1,1,2,2536.32
2023-04-14T10:00:00+03:00,2538.81,0.14387788,2629.801,2524.437,2553.594,2453.0793,2539.0547,2538.879,0,0,2,2544.28
2023-04-14T11:00:00+03:00,2536.16,0.14525816,2630.2764,2524.5928,2553.6208,2454.4854,2538.823,2538.2747,0,0,2,2538.81
2023-04-14T12:00:00+03:00,2541.82,0.14659564,2628.4946,2524.233,2553.3616,2452.4058,2539.0627,2539.0625,1,1,2,2536.16
2023-04-14T13:00:00+03:00,2540.69,0.14788616,2626.2493,2524.3645,2553.0588,2452.9873,2539.193,2539.424,1,1,2,2541.82
2023-04-14T14:00:00+03:00,2542.13,0.1491273,2622.7024,2524.647,2552.5935,2454.148,2539.428,2540.0254,1,1,2,2540.69
2023-04-14T15:00:00+03:00,2544.28,0.15029217,2618.4028,2524.9695,2552.0786,2455.1008,2539.8162,2540.971,1,1,2,2542.13
2023-04-14T16:00:00+03:00,2549.75,0.15130682,2613.8289,2524.9353,2551.6719,2453.0696,2540.6108,2542.9219,1,1,2,2544.28
2023-04-14T17:00:00+03:00,2548.18,0.15221868,2610.625,2525.4521,2551.5542,2453.8499,2541.2163,2544.0903,1,1,2,2549.75
2023-04-14T18:00:00+03:00,2554.85,0.15296857,2607.1257,2525.4795,2551.8738,2450.8005,2542.3071,2546.4814,1,1,3,2548.18
2023-04-17T10:00:00+03:00,2583.67,0.15312216,2604.2004,2522.5044,2555.7756,2426.5432,2545.616,2554.7456,1,1,3,2554.85
2023-04-17T11:00:00+03:00,2583.08,0.15274037,2602.2747,2521.8655,2559.1106,2413.5303,2548.6133,2561.042,1,1,3,2583.67
2023-04-17T12:00:00+03:00,2578.43,0.15212087,2604.7441,2522.7476,2561.8594,2408.4028,2550.9985,2564.906,1,1,3,2583.08
2023-04-17T13:00:00+03:00,2580.92,0.15138552,2605.9214,2524.3416,2564.4448,2406.7278,2553.3923,2568.4646,1,1,3,2578.43
2023-04-17T14:00:00+03:00,2584.77,0.15055868,2606.263,2526.273,2567.0815,2406.3887,2555.9026,2572.0881,1,1,3,2580.92
2023-04-17T15:00:00+03:00,2585.0,0.14970659,2606.0208,2528.9382,2569.3254,2410.0876,2558.2302,2574.9575,1,1,3,2584.77
2023-04-17T16:00:00+03:00,2585.07,0.14889592,2605.3809,2532.0703,2571.2278,2416.6277,2560.3774,2577.2046,1,1,3,2585.0
2023-04-17T17:00:00+03:00,2590.89,0.14808662,2604.619,2534.7178,2573.5696,2420.149,2562.8184,2580.2458,1,1,3,2585.07
2023-04-17T18:00:00+03:00,2596.11,0.14723186,2603.9136,2537.1763,2576.2188,2422.1257,2565.4817,2583.7712,1,1,3,2590.89
2023-04-18T10:00:00+03:00,2605.96,0.14624265,2603.8088,2538.9792,2579.7156,2419.2415,2568.72,2588.7021,1,1,4,2596.11
2023-04-18T11:00:00+03:00,2606.97,0.14515996,2604.0627,2541.6338,2582.8398,2420.6733,2571.78,2592.7615,1,1,4,2605.96
2023-04-18T12:00:00+03:00,2587.29,0.1443434,2621.6035,2544.5093,2585.065,2425.4834,2573.0208,2591.5457,1,0,3,2606.97
2023-04-18T13:00:00+03:00,2594.28,0.1437708,2633.1138,2546.5752,2587.4937,2426.6362,2574.7217,2592.1533,1,1,3,2587.29
2023-04-18T14:00:00+03:00,2598.48,0.1433189,2640.2231,2548.551,2589.818,2427.736,2576.6223,2593.5593,1,1,3,2594.28
2023-04-18T15:00:00+03:00,2598.01,0.14297812,2644.5232,2551.0398,2591.5754,2432.3818,2578.3333,2594.5483,1,1,3,2598.48
2023-04-18T16:00:00+03:00,2604.22,0.14267625,2646.4785,2553.0322,2593.6794,2434.1533,2580.4043,2596.6975,1,1,3,2598.01
2023-04-18T17:00:00+03:00,2613.97,0.14228034,2647.0,2554.33,2596.561,2431.0828,2583.0894,2600.536,1,1,3,2604.22
2023-04-18T18:00:00+03:00,2615.62,0.14179346,2646.5623,2556.3743,2599.1255,2431.7424,2585.692,2603.888,1,1,3,2613.97
2023-04-19T10:00:00+03:00,2625.24,0.14115164,2645.7083,2557.9148,2602.4443,2428.367,2588.8557,2608.6328,1,1,3,2615.62
2023-04-19T11:00:00+03:00,2622.76,0.14044777,2646.8374,2560.456,2605.1692,2430.4534,2591.568,2611.7722,1,1,3,2625.24
2023-04-19T12:00:00+03:00,2621.62,0.13979732,2648.0405,2563.6033,2607.391,2436.242,2593.9722,2613.9607,1,1,3,2622.76
2023-04-19T13:00:00+03:00,2622.59,0.13921651,2648.231,2566.9707,2609.335,2443.6492,2596.2617,2615.8782,1,1,3,2621.62
2023-04-19T14:00:00+03:00,2627.99,0.13866426,2647.8489,2569.8694,2611.619,2448.3142,2598.8,2618.5698,1,1,3,2622.59
2023-04-19T15:00:00+03:00,2606.13,0.13841674,2666.9993,2572.6782,2613.8687,2455.122,2599.3862,2615.8054,1,0,2,2627.99
2023-04-19T16:00:00+03:00,2591.71,0.13870019,2692.1475,2575.0208,2617.0774,2462.933,2598.7722,2610.451,0,0,2,2606.13
2023-04-19T17:00:00+03:00,2606.97,0.13924645,2707.4832,2575.0212,2619.0063,2458.2703,2599.428,2609.6772,1,0,2,2591.71
2023-04-19T18:00:00+03:00,2606.55,0.13992299,2715.954,2575.7188,2620.0598,2458.4082,2599.9978,2608.9824,1,0,2,2606.97
2023-04-20T10:00:00+03:00,2590.06,0.14091656,2734.5652,2576.4983,2622.5818,2461.4932,2599.203,2604.7773,0,0,2,2606.55
2023-04-20T11:00:00+03:00,2572.85,0.14244692,2760.268,2576.7688,2625.7769,2466.1587,2597.0945,2597.6824,0,0,1,2590.06
2023-04-20T12:00:00+03:00,2586.98,0.14423537,2773.7026,2575.13,2627.0127,2459.6904,2596.2854,2595.3042,0,0,2,2572.85
2023-04-20T13:00:00+03:00,2588.34,0.14611335,2778.2615,2574.0742,2626.8994,2456.971,2595.6497,2593.7566,0,0,2,2586.98
2023-04-20T14:00:00+03:00,2621.79,0.14757548,2777.4053,2569.3706,2626.658,2429.9363,2597.741,2599.986,1,1,2,2588.34
2023-04-20T15:00:00+03:00,2624.03,0.14854594,2772.91,2567.056,2626.5847,2413.9563,2599.844,2605.3293,1,1,2,2621.79
2023-04-20T16:00:00+03:00,2629.71,0.14909214,2766.1895,2566.0635,2627.1555,2403.1213,2602.2334,2610.7473,1,1,3,2624.03
2023-04-20T17:00:00+03:00,2637.4,0.14923494,2758.3264,2565.8877,2628.5452,2394.5706,2605.0466,2616.67,1,1,3,2629.71
2023-04-20T18:00:00+03:00,2637.85,0.14908722,2749.9126,2567.3743,2629.7393,2393.8635,2607.671,2621.3767,1,1,3,2637.4
2023-04-21T10:00:00+03:00,2633.04,0.14884163,2745.848,2569.9292,2630.6116,2398.849,2609.7004,2623.9685,1,1,3,2637.85
2023-04-21T11:00:00+03:00,2640.6,0.14849444,2740.462,2572.202,2632.1921,2401.4692,2612.1724,2627.6643,1,1,3,2633.04
2023-04-21T12:00:00+03:00,2634.13,0.1481667,2740.341,2575.2056,2633.3003,2408.5886,2613.929,2629.1013,1,1,3,2640.6
2023-04-21T13:00:00+03:00,2634.61,0.14792219,2737.6814,2578.5803,2634.1165,2418.2634,2615.5835,2630.3254,1,1,3,2634.13
2023-04-21T14:00:00+03:00,2635.14,0.14776672,2733.3584,2582.1328,2634.7307,2429.4512,2617.148,2631.3953,1,1,3,2634.61
2023-04-21T15:00:00+03:00,2630.83,0.14776255,2732.017,2585.7007,2635.415,2441.781,2618.2427,2631.2698,1,0,2,2635.14
2023-04-21T16:00:00+03:00,2634.41,0.14786498,2728.7388,2588.7349,2635.8535,2451.6187,2619.536,2631.9675,1,1,2,2630.83
2023-04-21T17:00:00+03:00,2638.38,0.14800417,2724.3105,2591.3591,2636.5984,2459.2324,2621.0435,2633.3926,1,1,3,2634.41
2023-04-21T18:00:00+03:00,2639.95,0.14815508,2719.2456,2594.0352,2637.3298,2467.2153,2622.5562,2634.8499,1,1,3,2638.38
2023-04-24T10:00:00+03:00,2647.33,0.14823972,2714.0542,2595.979,2638.802,2470.4243,2624.5378,2637.623,1,1,3,2639.95
2023-04-24T11:00:00+03:00,2645.93,0.14829245,2710.1965,2598.451,2639.9644,2476.5762,2626.2493,2639.469,1,1,3,2647.33
2023-04-24T12:00:00+03:00,2646.87,0.14835793,2706.058,2601.1096,2641.003,2483.8374,2627.899,2641.1138,1,1,3,2645.93
2023-04-24T13:00:00+03:00,2644.42,0.14848337,2704.0776,2603.9192,2641.7778,2492.4592,2629.2207,2641.8484,1,1,3,2646.87
2023-04-24T14:00:00+03:00,2644.77,0.14868625,2701.3352,2606.7214,2642.3972,2501.5283,2630.4646,2642.4978,1,1,3,2644.42
2023-04-24T15:00:00+03:00,2644.14,0.14897493,2698.7122,2609.49,2642.8445,2510.9868,2631.5586,2642.8625,1,1,3,2644.77
2023-04-24T16:00:00+03:00,2637.4,0.14943716,2701.8247,2612.0122,2643.6636,2520.343,2632.026,2641.6487,1,0,2,2644.14
2023-04-24T17:00:00+03:00,2635.49,0.15009336,2704.2253,2614.2595,2644.31,2529.3643,2632.303,2640.28,1,0,2,2637.4
2023-04-24T18:00:00+03:00,2635.43,0.15090828,2704.3188,2616.2625,2644.5364,2537.9402,2632.5532,2639.2024,1,0,2,2635.49
2023-04-25T10:00:00+03:00,2628.24,0.15194133,2709.3909,2617.8813,2645.3975,2545.841,2632.2083,2636.7664,0,0,2,2635.43
2023-04-25T11:00:00+03:00,2632.46,0.15310724,2711.0632,2618.6519,2645.6682,2549.4165,2632.2283,2635.8093,1,0,2,2628.24
2023-04-25T12:00:00+03:00,2629.27,0.15439406,2713.2896,2619.391,2645.9424,2553.6116,2631.9917,2634.3562,0,0,2,2632.46
2023-04-25T13:00:00+03:00,2622.21,0.15587963,2719.364,2619.9275,2646.645,2557.9817,2631.2092,2631.657,0,0,2,2629.27
2023-04-25T14:00:00+03:00,2621.0,0.15755138,2722.342,2620.2854,2646.6938,2562.3484,2630.3923,2629.2888,0,0,2,2622.21
2023-04-25T15:00:00+03:00,2625.97,0.15928021,2722.064,2619.87,2646.222,2562.2559,2630.0386,2628.5513,0,0,2,2621.0
2023-04-25T16:00:00+03:00,2625.62,0.16102314,2719.872,2619.6885,2645.4502,2563.5583,2629.685,2627.9,0,0,2,2625.97
2023-04-25T17:00:00+03:00,2623.04,0.1628096,2718.483,2619.615,2644.7764,2565.744,2629.1536,2626.8198,0,0,2,2625.62
2023-04-25T18:00:00+03:00,2626.86,0.1645698,2715.3188,2619.126,2643.88,2565.1438,2628.97,2626.8289,0,1,2,2623.04
2023-04-26T10:00:00+03:00,2626.39,0.1662915,2711.451,2618.9387,2642.9153,2566.0718,2628.7637,2626.7312,0,0,2,2626.86
2023-04-26T11:00:00+03:00,2630.4,0.16791715,2706.8516,2618.4482,2641.9514,2564.528,2628.8945,2627.5466,1,1,2,2626.39
2023-04-26T12:00:00+03:00,2625.88,0.16952336,2706.0417,2618.269,2641.6033,2564.825,2628.6533,2627.1763,0,0,2,2630.4
2023-04-26T13:00:00+03:00,2624.48,0.17115514,2704.8743,2618.2786,2641.1748,2566.3604,2628.3196,2626.5771,0,0,2,2625.88
2023-04-26T14:00:00+03:00,2620.63,0.17287135,2705.7227,2618.3284,2640.989,2568.6306,2627.7043,2625.2554,0,0,2,2624.48
2023-04-26T15:00:00+03:00,2624.53,0.17459197,2704.3774,2617.9006,2640.4731,2567.929,2627.4504,2625.0942,0,0,2,2620.63
2023-04-26T16:00:00+03:00,2620.47,0.17636062,2705.308,2617.6567,2640.2732,2568.6213,2626.8918,2624.0667,0,0,2,2624.53
2023-04-26T17:00:00+03:00,2615.43,0.17826232,2708.6035,2617.3386,2640.329,2570.148,2625.975,2622.1475,0,0,1,2620.47
2023-04-26T18:00:00+03:00,2620.33,0.18018644,2708.7664,2616.5146,2639.8967,2567.901,2625.5234,2621.7437,0,0,2,2615.43
2023-04-27T10:00:00+03:00,2629.94,0.18192032,2706.9941,2614.7886,2639.366,2559.1184,2625.8767,2623.565,1,1,2,2620.33
2023-04-27T11:00:00+03:00,2630.54,0.18345587,2703.948,2613.8765,2638.795,2554.1794,2626.2498,2625.115,1,1,2,2629.94
2023-04-27T12:00:00+03:00,2633.29,0.184794,2700.1702,2613.2864,2638.2754,2550.1543,2626.813,2626.9316,1,1,2,2630.54
2023-04-27T13:00:00+03:00,2632.1,0.18600532,2697.08,2613.3247,2637.9595,2549.2876,2627.236,2628.08,1,1,2,2633.29
2023-04-27T14:00:00+03:00,2626.02,0.18725233,2699.0154,2613.653,2638.4006,2550.4822,2627.1387,2627.6223,0,0,2,2632.1
2023-04-27T15:00:00+03:00,2627.21,0.1885388,2698.6519,2614.0193,2638.4448,2552.0332,2627.1443,2627.5308,1,0,2,2626.02
2023-04-27T16:00:00+03:00,2630.8,0.18978079,2696.7952,2614.1204,2638.2983,2551.728,2627.4368,2628.2573,1,1,2,2627.21
2023-04-27T17:00:00+03:00,2637.58,0.19085044,2694.1199,2613.7095,2638.1838,2547.4675,2628.2483,2630.3289,1,1,2,2630.8
2023-04-27T18:00:00+03:00,2646.18,0.19161552,2691.155,2612.8833,2639.102,2539.2012,2629.6829,2633.8513,1,1,3,2637.58
2023-04-28T10:00:00+03:00,2648.01,0.19210775,2688.1099,2612.8625,2640.1345,2534.4314,2631.149,2636.9978,1,1,3,2646.18
2023-04-28T11:00:00+03:00,2642.18,0.19252995,2690.4014,2613.5393,2640.92,2533.6658,2632.0315,2638.1494,1,1,3,2648.01
2023-04-28T12:00:00+03:00,2639.33,0.19300683,2693.4656,2614.614,2641.8599,2535.6147,2632.6155,2638.4116,1,1,2,2642.18
2023-04-28T13:00:00+03:00,2633.6,0.19367726,2699.5652,2615.8022,2643.1912,2539.2588,2632.694,2637.3425,1,0,2,2639.33
2023-04-28T14:00:00+03:00,2617.45,0.19484344,2717.162,2616.5938,2645.9902,2543.6145,2631.4746,2632.9219,0,0,2,2633.6
2023-04-28T15:00:00+03:00,2628.54,0.19621763,2727.2085,2615.779,2647.4993,2538.703,2631.2397,2631.9482,0,0,2,2617.45
2023-04-28T16:00:00+03:00,2628.91,0.19768131,2731.7441,2615.4663,2648.0874,2537.0925,2631.0535,2631.273,0,0,2,2628.54
2023-04-28T17:00:00+03:00,2632.47,0.1991361,2732.432,2615.1055,2648.1099,2535.0466,2631.1667,2631.539,1,1,2,2628.91
2023-04-28T18:00:00+03:00,2634.94,0.20050664,2730.508,2614.9456,2647.801,2533.777,2631.4688,2632.2947,1,1,2,2632.47
2023-05-02T10:00:00+03:00,2618.0,0.2021657,2742.6663,2614.9067,2649.4912,2534.8767,2630.391,2629.1182,0,0,2,2634.94
2023-05-02T11:00:00+03:00,2614.56,0.20419286,2751.2515,2614.8486,2650.35,2537.5056,2629.1248,2625.883,0,0,1,2618.0
2023-05-02T12:00:00+03:00,2614.87,0.20647196,2753.8096,2614.7822,2650.0864,2540.8552,2627.9844,2623.4358,0,0,2,2614.56
2023-05-02T13:00:00+03:00,2618.36,0.20883518,2752.2217,2614.2856,2649.139,2541.8523,2627.2144,2622.3079,0,0,2,2614.87
2023-05-02T14:00:00+03:00,2614.85,0.2113026,2751.132,2613.957,2648.2068,2544.24,2626.225,2620.6504,0,0,2,2618.36
2023-05-02T15:00:00+03:00,2603.18,0.21410893,2758.0732,2612.4302,2648.303,2547.2605,2624.3816,2616.768,0,0,1,2614.85
2023-05-02T16:00:00+03:00,2596.92,0.21734393,2765.0105,2610.3706,2648.1177,2550.4988,2622.1846,2612.3574,0,0,1,2603.18
2023-05-02T17:00:00+03:00,2564.16,0.22171877,2797.323,2604.4722,2651.132,2553.0417,2617.5427,2601.647,0,0,1,2596.92
2023-05-02T18:00:00+03:00,2580.51,0.22661601,2814.3564,2599.8586,2651.5146,2540.5093,2614.58,2596.9497,0,0,1,2564.16
2023-05-03T10:00:00+03:00,2566.12,0.2321623,2834.4248,2594.4194,2651.9949,2532.4963,2610.7034,2590.0986,0,0,1,2580.51
2023-05-03T11:00:00+03:00,2566.06,0.23820254,2841.5596,2590.0273,2650.264,2527.7856,2607.1318,2584.7568,0,0,1,2566.12
2023-05-03T12:00:00+03:00,2579.15,0.24417128,2839.8083,2586.7834,2647.3625,2513.9602,2604.8933,2583.5107,0,0,1,2566.06
2023-05-03T13:00:00+03:00,2583.66,0.24981132,2832.1084,2584.5164,2643.8408,2502.101,2603.1946,2583.544,0,1,1,2579.15
2023-05-03T14:00:00+03:00,2574.78,0.25538883,2829.2788,2581.8572,2641.1648,2495.706,2600.9214,2581.5964,0,0,1,2583.66
2023-05-03T15:00:00+03:00,2565.74,0.26119858,2829.847,2578.7585,2638.9504,2493.009,2598.107,2578.0728,0,0,1,2574.78
2023-05-03T16:00:00+03:00,2558.5,0.26741308,2830.7673,2575.444,2636.655,2492.7532,2594.9385,2573.7234,0,0,1,2565.74
2023-05-03T17:00:00+03:00,2547.18,0.27430797,2835.8188,2571.3704,2634.7358,2493.9202,2591.1177,2567.8247,0,0,1,2558.5
2023-05-03T18:00:00+03:00,2532.42,0.2822657,2846.8376,2566.1624,2633.319,2495.6914,2586.4219,2559.957,0,0,1,2547.18
2023-05-04T10:00:00+03:00,2533.72,0.29098508,2846.5217,2561.861,2629.9685,2496.6797,2582.2058,2554.1267,0,0,1,2532.42
2023-05-04T11:00:00+03:00,2532.41,0.30024853,2839.7114,2558.123,2625.5486,2498.2456,2578.2222,2549.3008,0,0,1,2533.72
2023-05-04T12:00:00+03:00,2543.55,0.30935642,2827.5813,2555.264,2620.57,2490.339,2575.4482,2548.0227,0,0,1,2532.41
2023-05-04T13:00:00+03:00,2539.15,0.31837642,2816.5283,2552.521,2615.9236,2486.0823,2572.5444,2546.051,0,0,1,2543.55
2023-05-04T14:00:00+03:00,2540.79,0.32717565,2802.0825,2550.414,2610.9688,2483.0005,2570.0042,2544.8818,0,0,1,2539.15
2023-05-04T15:00:00+03:00,2531.71,0.3361443,2794.685,2547.6445,2607.1396,2482.0676,2566.9407,2541.9548,0,0,1,2540.79
2023-05-04T16:00:00+03:00,2534.42,0.34505972,2783.1895,2545.4817,2602.8145,2480.254,2564.3389,2540.2805,0,0,1,2531.71
2023-05-04T17:00:00+03:00,2527.94,0.35416523,2775.5708,2542.9666,2599.12,2480.167,2561.427,2537.538,0,0,1,2534.42
2023-05-04T18:00:00+03:00,2524.51,0.3635494,2767.6492,2540.4995,2595.388,2481.1907,2558.4736,2534.643,0,0,1,2527.94
2023-05-05T10:00:00+03:00,2553.45,0.37140185,2757.0173,2537.2712,2591.879,2457.686,2558.0718,2538.8223,0,1,2,2524.51
2023-05-05T11:00:00+03:00,2547.1,0.37818006,2750.9512,2535.3342,2589.4458,2443.727,2557.194,2540.6619,0,1,2,2553.45
2023-05-05T12:00:00+03:00,2540.7,0.38451535,2748.07,2534.181,2587.667,2436.4746,2555.8745,2540.6702,0,1,2,2547.1
2023-05-05T13:00:00+03:00,2543.53,0.39032984,2741.1616,2533.226,2585.4487,2431.5637,2554.887,2541.3057,0,1,2,2540.7
2023-05-05T14:00:00+03:00,2546.38,0.39550465,2731.737,2532.4917,2583.0474,2428.4275,2554.2063,2542.4333,0,1,2,2543.53
2023-05-05T15:00:00+03:00,2533.98,0.40093583,2732.7783,2531.8787,2582.2134,2428.8074,2552.5884,2540.555,0,0,2,2546.38
2023-05-05T16:00:00+03:00,2531.79,0.40673816,2730.8376,2531.2727,2580.8318,2431.546,2550.9243,2538.6072,0,0,2,2533.98
2023-05-05T17:00:00+03:00,2536.89,0.4124264,2724.842,2530.616,2578.8833,2431.4456,2549.8018,2538.2256,0,0,2,2531.79
2023-05-05T18:00:00+03:00,2538.24,0.41784242,2716.2466,2530.1733,2576.622,2432.724,2548.8767,2538.2288,0,1,2,2536.89
