iter	RMSE
11384	3.004230037
11385	3.003966597
11386	3.003704346
11387	3.003669006
11388	3.003533545
11389	3.003251111
11390	3.003144789
11391	3.003020781
11392	3.002704116
11393	3.002540732
11394	3.002273087
11395	3.002015647
11396	3.001954858
11397	3.001700539
11398	3.001475355
11399	3.001447597
11400	3.001188326
11401	3.000957006
11402	3.000691464
11403	3.000489317
11404	3.000261091
11405	3.000254672
11406	3.0000953
11407	2.999681839
11408	2.999556336
11409	2.999464252
11410	2.999281574
11411	2.998915775
11412	2.998841647
11413	2.99870921
11414	2.998592641
11415	2.998443099
11416	2.998213059
11417	2.998173553
11418	2.997920927
11419	2.997796645
11420	2.99751769
11421	2.997176126
11422	2.996835614
11423	2.996812737
11424	2.996646115
11425	2.996493865
11426	2.996387243
11427	2.996258342
11428	2.995906492
11429	2.995717253
11430	2.995564419
11431	2.995521185
11432	2.995418796
11433	2.995208995
11434	2.995121863
11435	2.99505064
11436	2.994863598
11437	2.994746751
11438	2.994624935
11439	2.994388087
11440	2.994363529
11441	2.994274734
11442	2.994179549
11443	2.994128344
11444	2.994009269
11445	2.993907755
11446	2.993626607
11447	2.993586761
11448	2.993473967
11449	2.9933113
11450	2.993244823
11451	2.993132666
11452	2.992817244
11453	2.992743718
11454	2.99248188
11455	2.992282678
11456	2.992168502
11457	2.99206208
11458	2.992003789
11459	2.991770638
11460	2.991562188
11461	2.99118242
11462	2.990980649
11463	2.990707281
11464	2.990584594
11465	2.990356158
11466	2.990119258
11467	2.989822909
11468	2.989587507
11469	2.989374263
11470	2.98931466
11471	2.988959834
11472	2.988862802
11473	2.988727801
11474	2.988356989
11475	2.988070276
11476	2.987927796
11477	2.987490121
11478	2.987211945
11479	2.987125646
11480	2.987049089
11481	2.986989128
11482	2.986710714
11483	2.986642963
11484	2.986325267
11485	2.986266772
11486	2.986206295
11487	2.986088933
11488	2.985772088
11489	2.985562596
11490	2.985304351
11491	2.985080579
11492	2.985045939
11493	2.984950636
11494	2.984825306
11495	2.984657719
11496	2.98451317
11497	2.984413369
11498	2.984288615
11499	2.984167472
11500	2.984051554
11501	2.983663069
11502	2.983402001
11503	2.983227947
11504	2.982960762
11505	2.982853821
11506	2.982786167
11507	2.982733006
11508	2.982602061
11509	2.982483375
11510	2.982223505
11511	2.982034103
11512	2.981945843
11513	2.981649527
11514	2.981415001
11515	2.981001722
11516	2.980913735
11517	2.980801914
11518	2.980616063
11519	2.980382511
11520	2.980329563
11521	2.980175119
11522	2.980093467
11523	2.979932591
11524	2.979661012
11525	2.979298591
11526	2.978894709
11527	2.978796471
11528	2.978627665
11529	2.978281447
11530	2.977975409
11531	2.977811207
11532	2.977601194
11533	2.977536728
11534	2.977156395
11535	2.976893483
11536	2.976749416
11537	2.976534247
11538	2.976465433
11539	2.97618152
11540	2.975997221
11541	2.975967895
11542	2.975736761
11543	2.975522783
11544	2.975444524
11545	2.975413635
11546	2.975388292
11547	2.975118999
11548	2.975006919
11549	2.974710442
11550	2.974320131
11551	2.974168588
11552	2.974109131
11553	2.97378505
11554	2.973558937
11555	2.9735343
11556	2.973293953
11557	2.972899494
11558	2.972650247
11559	2.972584321
11560	2.972363011
11561	2.972157953
11562	2.971876431
11563	2.97179644
11564	2.971556997
11565	2.971446068
11566	2.971184185
11567	2.970825172
11568	2.970714679
11569	2.970412907
11570	2.970336702
11571	2.970108326
11572	2.969843454
11573	2.969628655
11574	2.969437375
11575	2.969273877
11576	2.969059029
11577	2.968916753
11578	2.968689275
11579	2.96845069
11580	2.968139115
11581	2.967838181
11582	2.967699296
11583	2.967530491
11584	2.967419038
11585	2.967124906
11586	2.967035736
11587	2.96683671
11588	2.966790604
11589	2.966708539
11590	2.966534685
11591	2.966389342
11592	2.966367263
11593	2.966183564
11594	2.965959099
11595	2.965863242
11596	2.965771936
11597	2.965661938
11598	2.965386991
11599	2.965316853
11600	2.965175554
11601	2.965063818
11602	2.964974161
11603	2.964825407
11604	2.964752903
11605	2.964508753
11606	2.964413387
11607	2.964172714
11608	2.963884924
11609	2.963763057
11610	2.963503356
11611	2.963264215
11612	2.963254663
11613	2.963027695
11614	2.962609504
11615	2.962543574
11616	2.962431247
11617	2.962115425
11618	2.962020672
11619	2.961885949
11620	2.961849461
11621	2.961538111
11622	2.961282672
11623	2.961237362
11624	2.961064964
11625	2.960882503
11626	2.960846086
11627	2.960735576
11628	2.960690889
11629	2.960553811
11630	2.960317558
11631	2.960175039
11632	2.960058625
11633	2.960021283
11634	2.959638213
11635	2.9593875
11636	2.959296133
11637	2.959232395
11638	2.959098532
11639	2.959014647
11640	2.958751646
11641	2.958575612
11642	2.958335804
11643	2.958276637
11644	2.958254257
11645	2.958167781
11646	2.95782861
11647	2.957793704
11648	2.957588333
11649	2.95731266
11650	2.957290792
11651	2.957213829
11652	2.95683249
11653	2.956638077
11654	2.956451313
11655	2.956196126
11656	2.956035256
11657	2.955931017
11658	2.955890525
11659	2.955840468
11660	2.955748572
11661	2.955511969
11662	2.955097777
11663	2.954881614
11664	2.954663636
11665	2.954507798
11666	2.954402477
11667	2.954144902
11668	2.954104293
11669	2.954052167
11670	2.953961554
11671	2.953732604
11672	2.953467444
11673	2.953219883
11674	2.95312201
11675	2.952993238
11676	2.952905274
11677	2.952479536
11678	2.952313432
11679	2.952076636
11680	2.951881795
11681	2.951619249
11682	2.951456066
11683	2.951175062
11684	2.951141563
11685	2.951017735
11686	2.950835342
11687	2.950580911
11688	2.950378735
11689	2.950189725
11690	2.949919097
11691	2.949821114
11692	2.949666525
11693	2.949637952
11694	2.949380317
11695	2.949092886
11696	2.949007032
11697	2.948853797
11698	2.948748648
11699	2.94849743
11700	2.948451912
11701	2.948363293
11702	2.948185498
11703	2.947941188
11704	2.947837414
11705	2.947585831
11706	2.947435859
11707	2.947361066
11708	2.947082736
11709	2.946984227
11710	2.946931065
11711	2.946606393
11712	2.946391078
11713	2.946207834
11714	2.946092534
11715	2.945813412
11716	2.945764335
11717	2.945743545
11718	2.945439575
11719	2.94534951
11720	2.944925119
11721	2.944832397
11722	2.944723791
11723	2.9443868
11724	2.943997199
11725	2.943768905
11726	2.943677273
11727	2.94334519
11728	2.943238426
11729	2.943141391
11730	2.943073661
11731	2.942984455
11732	2.942840526
11733	2.942583034
11734	2.942276312
11735	2.942234177
11736	2.942036499
11737	2.941963097
11738	2.941725653
11739	2.941574649
11740	2.941342946
11741	2.941254903
11742	2.941035143
11743	2.940915303
11744	2.940634039
11745	2.94045907
11746	2.940177827
11747	2.940060768
11748	2.939935102
11749	2.939712262
11750	2.939628595
11751	2.939519331
11752	2.939470864
11753	2.939361959
11754	2.939280856
11755	2.939143052
11756	2.938916167
11757	2.938838729
11758	2.938654943
11759	2.938442268
11760	2.938313848
11761	2.938189992
11762	2.938118777
11763	2.937670695
11764	2.937478703
11765	2.936928025
11766	2.936875059
11767	2.936818351
11768	2.93638612
11769	2.936195335
11770	2.936089724
11771	2.936003087
11772	2.935940776
11773	2.935794749
11774	2.935713523
11775	2.935593268
11776	2.935299433
11777	2.934982362
11778	2.934803733
11779	2.934603598
11780	2.934421636
11781	2.934329119
11782	2.934081784
11783	2.933771084
11784	2.93360722
11785	2.933487708
11786	2.933185961
11787	2.932994909
11788	2.93277691
11789	2.932536762
11790	2.932434765
11791	2.932135701
11792	2.932062232
11793	2.931971607
11794	2.931893492
11795	2.931539199
11796	2.931418276
11797	2.931216035
11798	2.931059731
11799	2.930923148
11800	2.930887589
11801	2.930824231
11802	2.930614572
11803	2.930358205
11804	2.930146706
11805	2.929987135
11806	2.929913508
11807	2.929697317
11808	2.92960981
11809	2.929512581
11810	2.929366421
11811	2.929178959
11812	2.929125833
11813	2.929082398
11814	2.928865372
11815	2.92876739
11816	2.928495964
11817	2.928198189
11818	2.927992107
11819	2.927859008
11820	2.927438125
11821	2.927365198
11822	2.92723803
11823	2.92722262
11824	2.926848084
11825	2.92660265
11826	2.926553245
11827	2.92626617
11828	2.926138132
11829	2.92600358
11830	2.925890121
11831	2.925650361
11832	2.925324158
11833	2.925144698
11834	2.925082336
11835	2.92479012
11836	2.924624485
11837	2.924599836
11838	2.924471131
11839	2.924150092
11840	2.923945499
11841	2.923780461
11842	2.92354584
11843	2.923301055
11844	2.923228391
11845	2.922931643
11846	2.92277386
11847	2.922362297
11848	2.922086131
11849	2.921888185
11850	2.921828156
11851	2.921619534
11852	2.921286363
11853	2.921257416
11854	2.920894507
11855	2.920716496
11856	2.920602612
11857	2.920426818
11858	2.920310116
11859	2.920240967
11860	2.919978156
11861	2.919803957
11862	2.919687938
11863	2.91948093
11864	2.919326448
11865	2.919147074
11866	2.919052359
11867	2.91875552
11868	2.918659611
11869	2.918542336
11870	2.91822095
11871	2.918094816
11872	2.917991827
11873	2.917785791
11874	2.917649113
11875	2.917584116
11876	2.917448278
11877	2.917263263
11878	2.917185425
11879	2.916957557
11880	2.916812684
11881	2.916570862
11882	2.916386222
11883	2.916255072
11884	2.916068005
11885	2.915856191
11886	2.915813761
11887	2.915427444
11888	2.915361012
11889	2.915191435
11890	2.915041623
11891	2.914921171
11892	2.914859672
11893	2.914691622
11894	2.914507836
11895	2.914461495
11896	2.914152365
11897	2.913910851
11898	2.913608699
11899	2.913437394
11900	2.913357122
11901	2.913229287
11902	2.91300627
11903	2.912927214
11904	2.91282209
11905	2.912625842
11906	2.912487071
11907	2.912461383
11908	2.912319941
11909	2.912086551
11910	2.912014352
11911	2.911664074
11912	2.911595316
11913	2.911494684
11914	2.91132404
11915	2.911083866
11916	2.910761635
11917	2.91064423
11918	2.910273401
11919	2.910198127
11920	2.909980231
11921	2.909763801
11922	2.909762777
11923	2.909615354
11924	2.909455914
11925	2.909356138
11926	2.909218846
11927	2.909059482
11928	2.90877251
11929	2.908647813
11930	2.908433447
11931	2.908317757
11932	2.908105196
11933	2.907816786
11934	2.907728134
11935	2.907540669
11936	2.907253722
11937	2.907211518
11938	2.907035127
11939	2.906924934
11940	2.906780763
11941	2.9065915
11942	2.906290803
11943	2.906057124
11944	2.905974567
11945	2.9056643
11946	2.905553695
11947	2.905242005
11948	2.90505128
11949	2.904959212
11950	2.904851983
11951	2.904681011
11952	2.904491334
11953	2.904239364
11954	2.904156239
11955	2.903979627
11956	2.903894702
11957	2.903740146
11958	2.903664672
11959	2.903578657
11960	2.90340475
11961	2.903359293
11962	2.90331238
11963	2.903254686
11964	2.903164656
11965	2.903076079
11966	2.902991345
11967	2.902900538
11968	2.902771228
11969	2.902682769
11970	2.9025802
11971	2.902421247
11972	2.902278031
11973	2.902185006
11974	2.902021783
11975	2.901891637
11976	2.901676677
11977	2.901515381
11978	2.901360863
11979	2.901304515
11980	2.901046615
11981	2.90088934
11982	2.900844038
11983	2.900562688
11984	2.900327939
11985	2.900153331
11986	2.899865429
11987	2.899485048
11988	2.899216603
11989	2.899188158
11990	2.899032162
11991	2.898861526
11992	2.898583906
11993	2.8984697
11994	2.898307662
11995	2.898118303
11996	2.897910357
11997	2.897824899
11998	2.897737543
11999	2.897671108
12000	2.897620725
12001	2.897376983
12002	2.897333125
12003	2.897261946
12004	2.896988074
12005	2.896740767
12006	2.896477255
12007	2.896453272
12008	2.896389618
12009	2.896244441
12010	2.896135355
12011	2.895949151
12012	2.895857404
12013	2.89575176
12014	2.895715925
12015	2.895654153
12016	2.895388232
12017	2.895335625
12018	2.895271616
12019	2.895214843
12020	2.895051388
12021	2.894985741
12022	2.894826318
12023	2.894756518
12024	2.894616946
12025	2.894418242
12026	2.89423457
12027	2.894062387
12028	2.893801779
12029	2.893507081
12030	2.89337162
12031	2.893336684
12032	2.893030607
12033	2.892856899
12034	2.892788737
12035	2.892446631
12036	2.892370401
12037	2.892170865
12038	2.892141547
12039	2.892054669
12040	2.891873469
12041	2.891810295
12042	2.891791527
12043	2.891520076
12044	2.891507078
12045	2.891338474
12046	2.890996186
12047	2.890899227
12048	2.890829442
12049	2.890688658
12050	2.890464253
12051	2.890419529
12052	2.890158442
12053	2.889969516
12054	2.889914299
12055	2.889709588
12056	2.889654545
12057	2.889361774
12058	2.889247135
12059	2.888963884
12060	2.888792528
12061	2.888619121
12062	2.88841194
12063	2.888382335
12064	2.888341438
12065	2.888334271
12066	2.888060647
12067	2.887947166
12068	2.887730317
12069	2.887424577
12070	2.887269472
12071	2.887111978
12072	2.887042305
12073	2.886849182
12074	2.886674545
12075	2.886555866
12076	2.886402942
12077	2.886131767
12078	2.886080656
12079	2.885988706
12080	2.885769794
12081	2.885429762
12082	2.885239662
12083	2.885063584
12084	2.884986973
12085	2.884691936
12086	2.884499452
12087	2.884373115
12088	2.884291726
12089	2.883958297
12090	2.883830709
12091	2.883672474
12092	2.883262014
12093	2.88311353
12094	2.882787133
12095	2.882651693
12096	2.882607373
12097	2.882427443
12098	2.882401312
12099	2.882283706
12100	2.882048923
12101	2.881998627
12102	2.881789978
12103	2.88150443
12104	2.881367073
12105	2.881294142
12106	2.881004192
12107	2.880962984
12108	2.880678012
12109	2.880635853
12110	2.880365327
12111	2.880290283
12112	2.88016567
12113	2.880005534
12114	2.879850811
12115	2.879677556
12116	2.87964131
12117	2.879563012
12118	2.879410848
12119	2.879370235
12120	2.879076277
12121	2.87881027
12122	2.878776872
12123	2.87871951
12124	2.878355139
12125	2.878212824
12126	2.877871834
12127	2.877670697
12128	2.877597417
12129	2.877470047
12130	2.877388183
12131	2.877299178
12132	2.877225527
12133	2.876944428
12134	2.876830026
12135	2.876585593
12136	2.87629979
12137	2.876156519
12138	2.876117723
12139	2.876091293
12140	2.875934645
12141	2.875758419
12142	2.875454353
12143	2.875243959
12144	2.875052761
12145	2.874895036
12146	2.874659529
12147	2.874257497
12148	2.874006513
12149	2.873835263
12150	2.873790764
12151	2.873745589
12152	2.873635339
12153	2.873583611
12154	2.873312167
12155	2.873244982
12156	2.872978252
12157	2.872811914
12158	2.872754978
12159	2.872633147
12160	2.872396032
12161	2.872237046
12162	2.872200135
12163	2.872160517
12164	2.87203359
12165	2.871823143
12166	2.871736191
12167	2.871442471
12168	2.871259632
12169	2.871200311
12170	2.8710811
12171	2.870835619
12172	2.870627342
12173	2.870521055
12174	2.870442067
12175	2.870191095
12176	2.870034532
12177	2.869797198
12178	2.869638536
12179	2.869385643
12180	2.869210667
12181	2.869104346
12182	2.868672612
12183	2.868608768
12184	2.868535991
12185	2.868374624
12186	2.868303845
12187	2.868207201
12188	2.867988089
12189	2.867904415
12190	2.867855988
12191	2.86773094
12192	2.867686521
12193	2.867522229
12194	2.86719611
12195	2.867155278
12196	2.866875033
12197	2.866703519
12198	2.866593286
12199	2.866539091
12200	2.866465389
12201	2.866267318
12202	2.865919792
12203	2.865674007
12204	2.865609558
12205	2.865480664
12206	2.865408645
12207	2.86527351
12208	2.865093752
12209	2.86473106
12210	2.864514657
12211	2.86417716
12212	2.864094378
12213	2.863812888
12214	2.863639344
12215	2.863602021
12216	2.863254742
12217	2.86307719
12218	2.862735477
12219	2.862418768
12220	2.862266062
12221	2.862100733
12222	2.861989519
12223	2.861967854
12224	2.861951124
12225	2.861946412
12226	2.861719882
12227	2.861553572
12228	2.86138214
12229	2.861337149
12230	2.861105247
12231	2.861048802
12232	2.860981416
12233	2.860835216
12234	2.860770722
12235	2.860612543
12236	2.860449556
12237	2.860424361
12238	2.860136187
12239	2.859991409
12240	2.859837145
12241	2.859782634
12242	2.859650152
12243	2.859450528
12244	2.859326993
12245	2.859216854
12246	2.85906977
12247	2.858906595
12248	2.85882728
12249	2.858752024
12250	2.858632856
12251	2.858320849
12252	2.85824129
12253	2.857984838
12254	2.857883251
12255	2.857669376
12256	2.857593367
12257	2.857304754
12258	2.857092746
12259	2.856972598
12260	2.856741314
12261	2.85648416
12262	2.856270702
12263	2.856189816
12264	2.856106326
12265	2.855767893
12266	2.855721391
12267	2.855582037
12268	2.855407636
12269	2.8552597
12270	2.855218334
12271	2.85505985
12272	2.854970354
12273	2.854790507
12274	2.854619035
12275	2.854399989
12276	2.854343772
12277	2.854203795
12278	2.854191875
12279	2.854116499
12280	2.853954633
12281	2.853918239
12282	2.853846251
12283	2.853475347
12284	2.853379867
12285	2.853055849
12286	2.852828221
12287	2.852717893
12288	2.852588736
12289	2.852451255
12290	2.852384128
12291	2.852337864
12292	2.852245723
12293	2.852131769
12294	2.852077382
12295	2.852018316
12296	2.851860033
12297	2.851793772
12298	2.851564123
12299	2.851400789
12300	2.85127029
12301	2.850879853
12302	2.850716094
12303	2.850698978
12304	2.850584579
12305	2.850546248
12306	2.85047067
12307	2.850293786
12308	2.850068397
12309	2.850018411
12310	2.849918057
12311	2.849876169
12312	2.849815676
12313	2.84966473
12314	2.849626694
12315	2.849567626
12316	2.849276381
12317	2.849132362
12318	2.849027611
12319	2.848880102
12320	2.84882849
12321	2.848739581
12322	2.84842629
12323	2.848122945
12324	2.847927748
12325	2.847787932
12326	2.847641009
12327	2.847556268
12328	2.847304086
12329	2.847218613
12330	2.846987032
12331	2.846835273
12332	2.846720948
12333	2.846568313
12334	2.84651271
12335	2.846466922
12336	2.846417173
12337	2.846306791
12338	2.846202162
12339	2.846016142
12340	2.845849284
12341	2.845822293
12342	2.845700803
12343	2.845640274
12344	2.845496937
12345	2.845299886
12346	2.845161686
12347	2.84501325
12348	2.844816619
12349	2.84460774
12350	2.844175594
12351	2.844037703
12352	2.843962386
12353	2.843541676
12354	2.8434584
12355	2.843423321
12356	2.843245631
12357	2.842860243
12358	2.842719164
12359	2.842454242
12360	2.842409985
12361	2.842367041
12362	2.842254696
12363	2.842202112
12364	2.841887191
12365	2.841658386
12366	2.841575094
12367	2.841552954
12368	2.841408295
12369	2.841368221
12370	2.841298529
12371	2.841214808
12372	2.841095144
12373	2.840987436
12374	2.84087082
12375	2.840795302
12376	2.840750847
12377	2.840597705
12378	2.840195209
12379	2.840156258
12380	2.840106299
12381	2.839845119
12382	2.839776896
12383	2.839711403
12384	2.839478592
12385	2.839455477
12386	2.839232637
12387	2.839076731
12388	2.838853685
12389	2.838850307
12390	2.83854742
12391	2.838403205
12392	2.838159991
12393	2.837857678
12394	2.83762369
12395	2.837410713
12396	2.837344596
12397	2.837141757
12398	2.837075393
12399	2.836997313
12400	2.836876922
12401	2.836637812
12402	2.836558292
12403	2.836421849
12404	2.836302216
12405	2.836111389
12406	2.83605283
12407	2.835840004
12408	2.835776256
12409	2.835710015
12410	2.835398846
12411	2.835256234
12412	2.835035686
12413	2.834973467
12414	2.834880184
12415	2.834670892
12416	2.834400115
12417	2.834245791
12418	2.834044728
12419	2.833929011
12420	2.83385696
12421	2.83376405
12422	2.83354046
12423	2.833403786
12424	2.833252772
12425	2.833100601
12426	2.832982214
12427	2.832891103
12428	2.832522912
12429	2.832448921
12430	2.832340216
12431	2.83225632
12432	2.832245146
12433	2.831997012
12434	2.831670187
12435	2.831570971
12436	2.831365025
12437	2.831201907
12438	2.831109176
12439	2.830770568
12440	2.830595472
12441	2.830512062
12442	2.830313749
12443	2.83026771
12444	2.82999516
12445	2.829889043
12446	2.829827145
12447	2.829682845
12448	2.82961071
12449	2.829438981
12450	2.829294238
12451	2.829233336
12452	2.829167854
12453	2.829001968
12454	2.828855146
12455	2.828643671
12456	2.828391245
12457	2.828205446
12458	2.828009187
12459	2.827719644
12460	2.827493754
12461	2.827364913
12462	2.827238066
12463	2.827168897
12464	2.82713857
12465	2.82695794
12466	2.826796378
12467	2.826741878
12468	2.826685952
12469	2.826665425
12470	2.826490583
12471	2.826327219
12472	2.826252601
12473	2.826060899
12474	2.825980931
12475	2.825893279
12476	2.825714624
12477	2.825604121
12478	2.825503038
12479	2.825112275
12480	2.824964239
12481	2.82475695
12482	2.824656902
12483	2.824408042
12484	2.824289173
12485	2.824264864
12486	2.824066663
12487	2.823737196
12488	2.823492131
12489	2.823435641
12490	2.823287353
12491	2.823140394
12492	2.822924982
12493	2.822681884
12494	2.822664279
12495	2.822452489
12496	2.822144359
12497	2.821845817
12498	2.821778606
12499	2.821758453
12500	2.821570484
12501	2.821376805
12502	2.820933653
12503	2.820839473
12504	2.820663684
12505	2.820500478
12506	2.820480041
12507	2.820397968
12508	2.820223039
12509	2.819938249
12510	2.819742347
12511	2.819517225
12512	2.819335353
12513	2.819224799
12514	2.818999991
12515	2.818925697
12516	2.818720296
12517	2.818577576
12518	2.818384891
12519	2.818304522
12520	2.818070283
12521	2.817735058
12522	2.817500366
12523	2.817458663
12524	2.817393566
12525	2.817351962
12526	2.817131907
12527	2.817047614
12528	2.816710879
12529	2.816530617
12530	2.816461567
12531	2.816268275
12532	2.815961161
12533	2.81580233
12534	2.815636185
12535	2.815422411
12536	2.815172997
12537	2.814926108
12538	2.814834159
12539	2.814759701
12540	2.814494172
12541	2.814365588
12542	2.814105027
12543	2.814086816
12544	2.814017029
12545	2.813827765
12546	2.813794223
12547	2.813577797
12548	2.813437011
12549	2.813330584
12550	2.8131135
12551	2.812869408
12552	2.812588053
12553	2.812453749
12554	2.812390271
12555	2.812263591
12556	2.812208643
12557	2.812040063
12558	2.811940386
12559	2.81186447
12560	2.811740479
12561	2.81166426
12562	2.811334908
12563	2.810928999
12564	2.810763735
12565	2.810536006
12566	2.810464391
12567	2.810402181
12568	2.810312723
12569	2.810271518
12570	2.810221743
12571	2.810099035
12572	2.810068589
12573	2.809966732
12574	2.809909797
12575	2.809724955
12576	2.809549673
12577	2.809371088
12578	2.809278381
12579	2.80910214
12580	2.808796006
12581	2.808666933
12582	2.808473469
12583	2.808320486
12584	2.808160408
12585	2.807804673
12586	2.807741367
12587	2.807668929
12588	2.807570508
12589	2.807413809
12590	2.8073568
12591	2.807299785
12592	2.80720325
12593	2.807080157
12594	2.807071603
12595	2.807019413
12596	2.806782045
12597	2.806688479
12598	2.80665645
12599	2.806505545
12600	2.806365688
12601	2.806179632
12602	2.806008172
12603	2.805849092
12604	2.805838153
12605	2.805681052
12606	2.80554003
12607	2.805306149
12608	2.805202419
12609	2.805101552
12610	2.804795753
12611	2.804702043
12612	2.804487167
12613	2.804329772
12614	2.804255476
12615	2.804163706
12616	2.804092202
12617	2.803852078
12618	2.803696964
12619	2.803613253
12620	2.80340256
12621	2.803381653
12622	2.803196447
12623	2.803042206
12624	2.802782203
12625	2.802489774
12626	2.802411393
12627	2.802194118
12628	2.802027611
12629	2.801782739
12630	2.801656531
12631	2.80160548
12632	2.801412342
12633	2.801102734
12634	2.801048402
12635	2.800909442
12636	2.800679915
12637	2.800505368
12638	2.800219611
12639	2.799975384
12640	2.799903578
12641	2.799827484
12642	2.799736768
12643	2.799603013
12644	2.799496669
12645	2.799224676
12646	2.799145703
12647	2.799016427
12648	2.798789251
12649	2.798717433
12650	2.798638441
12651	2.798423402
12652	2.798281304
12653	2.79809789
12654	2.797943813
12655	2.79784377
12656	2.797566763
12657	2.797535439
12658	2.797486554
12659	2.797433926
12660	2.797364211
12661	2.797103588
12662	2.796826719
12663	2.796795924
12664	2.796516266
12665	2.796254913
12666	2.795934809
12667	2.795838025
12668	2.795719769
12669	2.795515336
12670	2.795438789
12671	2.795413365
12672	2.79537094
12673	2.795359939
12674	2.795042078
12675	2.79501839
12676	2.794875022
12677	2.794550106
12678	2.794343671
12679	2.794110379
12680	2.794008993
12681	2.793913413
12682	2.793721948
12683	2.793601741
12684	2.79353323
12685	2.793402583
12686	2.793284421
12687	2.793112293
12688	2.792933787
12689	2.792785159
12690	2.792553356
12691	2.792532804
12692	2.792253482
12693	2.792083939
12694	2.791810336
12695	2.791696391
12696	2.791381933
12697	2.791176429
12698	2.790949287
12699	2.790822405
12700	2.790632773
12701	2.790578281
12702	2.790384392
12703	2.790214171
12704	2.790183628
12705	2.790071028
12706	2.789947047
12707	2.7897679
12708	2.789731043
12709	2.789586079
12710	2.789438716
12711	2.789379572
12712	2.789195481
12713	2.788995111
12714	2.7887231
12715	2.788520236
12716	2.788341357
12717	2.78825455
12718	2.78816356
12719	2.788103261
12720	2.788055599
12721	2.788037105
12722	2.787886193
12723	2.787850984
12724	2.787819913
12725	2.787583028
12726	2.787243752
12727	2.787113765
12728	2.786941235
12729	2.786913999
12730	2.786877686
12731	2.786727592
12732	2.786688429
12733	2.786492438
12734	2.786428548
12735	2.786240195
12736	2.786079188
12737	2.786051113
12738	2.785959216
12739	2.785702425
12740	2.785572948
12741	2.785542928
12742	2.785394379
12743	2.785368946
12744	2.785341274
12745	2.785170992
12746	2.785126088
12747	2.784870177
12748	2.784618674
12749	2.784365516
12750	2.78431143
12751	2.784210001
12752	2.784166031
12753	2.78399351
12754	2.783734136
12755	2.783517375
12756	2.78346285
12757	2.783324131
12758	2.783289052
12759	2.783195814
12760	2.783124683
12761	2.782898256
12762	2.782804421
12763	2.782653268
12764	2.782401976
12765	2.782229948
12766	2.781975514
12767	2.781744502
12768	2.781705618
12769	2.781517278
12770	2.781305224
12771	2.781129989
12772	2.781086722
12773	2.781036701
12774	2.780969642
12775	2.780881652
12776	2.780821463
12777	2.780659921
12778	2.780504381
12779	2.780309969
12780	2.78016875
12781	2.780067269
12782	2.780028812
12783	2.779793816
12784	2.779725723
12785	2.779510219
12786	2.779461074
12787	2.779204216
12788	2.779030639
12789	2.779000487
12790	2.778949966
12791	2.778712453
12792	2.778560494
12793	2.778498804
12794	2.778223651
12795	2.778173982
12796	2.778151022
12797	2.77805651
12798	2.778004409
12799	2.777827964
12800	2.777599397
12801	2.777533406
12802	2.7774519
12803	2.777286593
12804	2.77710599
12805	2.776926211
12806	2.776838898
12807	2.776631695
12808	2.776431134
12809	2.776233026
12810	2.77598608
12811	2.775899669
12812	2.775682735
12813	2.775357978
12814	2.775275717
12815	2.775074633
12816	2.774847204
12817	2.774684747
12818	2.774619609
12819	2.774578505
12820	2.774357673
12821	2.774058205
12822	2.773966944
12823	2.773898854
12824	2.773835112
12825	2.773713578
12826	2.773643784
12827	2.773416198
12828	2.773375296
12829	2.773097398
12830	2.772780052
12831	2.772644344
12832	2.772581674
12833	2.77248098
12834	2.77245266
12835	2.772446244
12836	2.772231485
12837	2.772113336
12838	2.771932313
12839	2.771746065
12840	2.771539948
12841	2.77147414
12842	2.771408536
12843	2.771218362
12844	2.770991743
12845	2.7706584
12846	2.770507939
12847	2.770338234
12848	2.77020105
12849	2.770033279
12850	2.769922148
12851	2.769880602
12852	2.769673834
12853	2.769591371
12854	2.769478343
12855	2.769425748
12856	2.769116865
12857	2.768979546
12858	2.768793648
12859	2.768664514
12860	2.768430364
12861	2.7683606
12862	2.768257043
12863	2.768213783
12864	2.768076275
12865	2.767885368
12866	2.767810514
12867	2.767644891
12868	2.767413036
12869	2.767106394
12870	2.766925642
12871	2.766869024
12872	2.76683695
12873	2.766750112
12874	2.766487212
12875	2.766310794
12876	2.766083135
12877	2.765847464
12878	2.765570389
12879	2.765366847
12880	2.765347743
12881	2.765312395
12882	2.765268474
12883	2.765232367
12884	2.765067858
12885	2.764815152
12886	2.764648497
12887	2.76436034
12888	2.764331556
12889	2.764101683
12890	2.763999448
12891	2.763755181
12892	2.763661073
12893	2.763450396
12894	2.763234273
12895	2.763211334
12896	2.762936566
12897	2.762780419
12898	2.762568657
12899	2.76225196
12900	2.76210882
12901	2.762069
12902	2.76201748
12903	2.761717931
12904	2.761670687
12905	2.761525436
12906	2.761388739
12907	2.761327742
12908	2.761087706
12909	2.760995111
12910	2.760600536
12911	2.760526038
12912	2.760459357
12913	2.760285058
12914	2.760006782
12915	2.759873485
12916	2.759632473
12917	2.759557926
12918	2.759462774
12919	2.759171163
12920	2.759147548
12921	2.759105303
12922	2.759084144
12923	2.758989677
12924	2.758670671
12925	2.75850631
12926	2.758413805
12927	2.758113098
12928	2.757887627
12929	2.757787246
12930	2.757672886
12931	2.757563673
12932	2.757251512
12933	2.757118314
12934	2.757001776
12935	2.756984693
12936	2.756790148
12937	2.756559839
