time,open,high,low,close,Developing POC,Developing VA High,Developing VA Low,Plot,Plot,Plot,Plot,Plot,Mid Level - Usually 50,Uptrend Limit,Downtrend Limit,Overbought Level,Oversold Level,Volume,Volume MA,EMA,Smoothing Line,EMA,Smoothing Line,Developing POC,Developing VA High,Developing VA Low,Plot
2023-04-06T16:00:00+03:00,2507.62,2507.96,2500.83,2506.57,NaN,NaN,NaN,0.11793135854652478,0.06525385370781575,0.14272403829603325,0.10448233719693209,0.5405792184371064,2494.06417484803,2585.632467426753,2469.8668445007393,2510.660821130812,2352.3492398294707,NaN,NaN,2496.385950460585,2482.4180025932665,2507.5099774040036,2502.045557288574,NaN,NaN,NaN,58.17261818198628
2023-04-06T17:00:00+03:00,2506.46,2507.21,2503.47,2504.62,NaN,NaN,NaN,0.11816160947920905,0.06530109739747593,0.14133654750573385,0.105081553459422,0.4770615229825151,2495.277066678207,2587.361325359612,2472.426721122992,2511.393842808404,2361.269613702884,NaN,NaN,2497.044674423738,2483.6500290524727,2506.867760203114,2504.2704334466653,NaN,NaN,NaN,56.678471202721
2023-04-06T18:00:00+03:00,2504.69,2505.59,2498.3,2498.3,NaN,NaN,NaN,0.11863396377559819,0.06413419235831046,0.1401595476688907,0.1053301964040148,0.4220005188765871,2496.159235616983,2592.412816328861,2474.776449435028,2512.5395250805072,2370.5737435383576,NaN,NaN,2497.145100469839,2484.7877600616093,2504.9638134913107,2505.4139482362916,NaN,NaN,NaN,52.01538269225396
2023-04-07T10:00:00+03:00,2504.04,2511.95,2500.1,2505.23,NaN,NaN,NaN,0.1192362528357547,0.06431787249273348,0.14030583390463347,0.10603722997258841,0.40758468189210195,2496.95615955728,2593.7756385500743,2476.0326586734736,2513.1334478634376,2374.0115538668933,NaN,NaN,2497.7918924322516,2485.8480059233484,2505.022966048797,2506.1669597393347,NaN,NaN,NaN,56.264426395041966
2023-04-07T11:00:00+03:00,2505.49,2509.26,2503.07,2504.15,NaN,NaN,NaN,0.1198758662360251,0.0650294997826564,0.14011659232259682,0.10688706280222689,0.38404721424573035,2497.650919783893,2593.5582061849063,2477.53118044967,2513.473981499483,2379.33395157374,NaN,NaN,2498.3005410376713,2486.800132116148,2504.828973593509,2506.388468686146,NaN,NaN,NaN,55.44049422531495
2023-04-07T12:00:00+03:00,2504.18,2504.8,2501.4,2504.62,NaN,NaN,NaN,0.12058841014132753,0.06651744756007752,0.13985449301439198,0.10800165183851276,0.35903034396571076,2498.2708483157235,2591.2409652940296,2479.101613221671,2513.4778276417983,2385.436164995688,NaN,NaN,2498.8060977546575,2487.690521546857,2504.782535017174,2506.1990867558884,NaN,NaN,NaN,55.744223265306495
2023-04-07T13:00:00+03:00,2504.48,2507.6,2502.6,2506.11,NaN,NaN,NaN,0.12135363551311945,0.06857445476981286,0.13974262992693406,0.10929824299904341,0.33855483934957753,2498.8606724945485,2587.5767652172826,2480.564533816125,2513.2865148890864,2391.0711109523377,NaN,NaN,2499.390409934285,2488.5341798231093,2505.0775272355795,2505.854011921243,NaN,NaN,NaN,56.75068729087027
2023-04-07T14:00:00+03:00,2506.14,2507.8,2499.24,2500.9,NaN,NaN,NaN,0.1222223685421572,0.0691161426425943,0.13958976103355472,0.11014189284217021,0.3169868577814858,2499.2940571889553,2587.912076947481,2482.023292929847,2513.6466150250317,2397.4410269944055,NaN,NaN,2499.5111771395423,2489.355278770595,2504.149187849895,2505.400342605408,NaN,NaN,NaN,52.274062647367174
2023-04-07T15:00:00+03:00,2500.9,2501.31,2491.37,2497.56,NaN,NaN,NaN,0.123221884284181,0.06928088036285845,0.13950874709391117,0.11093661659275024,0.29648092876560844,2499.5315469253364,2589.144913248004,2483.3665541518794,2514.0134961706917,2404.0944005224706,NaN,NaN,2499.355082968379,2490.167723135615,2502.6849238832515,2504.797210915314,NaN,NaN,NaN,49.57427648474038
2023-04-07T16:00:00+03:00,2497.28,2504.13,2496.31,2504.13,NaN,NaN,NaN,0.12425621545203934,0.07042072190666135,0.14054032667706765,0.11206074179344887,0.2964749486477142,2499.7847480681867,2587.9419571354597,2483.751046836857,2514.017535733084,2405.1104509721117,NaN,NaN,2499.7370763309086,2490.9728052847668,2503.006051909196,2504.3144973785743,NaN,NaN,NaN,54.54715418819008
2023-04-07T17:00:00+03:00,2504.18,2509.9,2504.05,2509.88,NaN,NaN,NaN,0.1252128321039035,0.07222019584616776,0.14208982364152636,0.11332867195206732,0.307231175458985,2500.179627416075,2585.231240857579,2483.727812032566,2513.9085568185546,2403.0770971489487,NaN,NaN,2500.548510224436,2491.8134808619866,2504.5335959293743,2504.260720183332,NaN,NaN,NaN,58.4126405494189
2023-04-07T18:00:00+03:00,2509.88,2511.18,2508.39,2508.39,NaN,NaN,NaN,0.12611042654327376,0.07389648681014672,0.1430004752239206,0.11450057989899778,0.30744788421228825,2500.628989029063,2582.9297347800757,2484.265938024948,2513.9196018617135,2404.041725468754,NaN,NaN,2501.175829406481,2492.6691690596954,2505.3905746117357,2504.3066712536997,NaN,NaN,NaN,57.05849153298226
2023-04-10T10:00:00+03:00,2523.2,2541.94,2523.2,2538.14,NaN,NaN,NaN,0.1265919481804136,0.07592514202356776,0.1482095654421717,0.11337759076679019,0.4119208634118784,2501.8025707035376,2580.277433100749,2481.3782816859302,2517.0718751372046,2381.7299654271806,NaN,NaN,2504.1329630539626,2493.6394355349207,2512.6682246980167,2505.286577641763,NaN,NaN,NaN,71.34322888492167
2023-04-10T11:00:00+03:00,2538.23,2543.43,2533.62,2543.34,NaN,NaN,NaN,0.12655809808223073,0.07806577522682911,0.15179120043525143,0.11219801957769927,0.5255198372884982,2503.5695844442052,2577.5769409915606,2480.03561941338,2520.3800184096435,2365.642078120898,NaN,NaN,2507.2695260096457,2494.7256473587945,2519.484174765124,2507.1242826102566,NaN,NaN,NaN,73.03190473942846
2023-04-10T12:00:00+03:00,2543.23,2547.36,2538.88,2543.08,NaN,NaN,NaN,0.1261692847674139,0.08013362760911283,0.15309647019759345,0.11141985920828938,0.5948823137140625,2505.697836126606,2575.1490057663045,2480.567619999765,2523.179398343172,2358.6462751783615,NaN,NaN,2510.134363928874,2495.924895570092,2524.7276914839854,2509.5805531413075,NaN,NaN,NaN,72.80090552248699
2023-04-10T13:00:00+03:00,2542.92,2544.57,2541.47,2543.93,NaN,NaN,NaN,0.1255894843422403,0.08225230752737768,0.15295324826358564,0.1108987813510609,0.6170890011220747,2508.0436344391924,2572.748731105017,2482.274780362212,2525.6635126448896,2357.3474127431655,NaN,NaN,2512.838014814564,2497.227637257819,2528.9948711542106,2512.686263554347,NaN,NaN,NaN,73.10045807570503
2023-04-10T14:00:00+03:00,2543.93,2547.14,2543.52,2544.7,NaN,NaN,NaN,0.1249148664791258,0.08438199969271747,0.15183346139659037,0.1105848488543326,0.5999708452063439,2510.500443709907,2570.446627039229,2484.782467755237,2527.8784605250357,2360.090462344419,NaN,NaN,2515.3869736293987,2498.615159610528,2532.4848997866084,2516.4112605422665,NaN,NaN,NaN,73.38640055535873
2023-04-10T15:00:00+03:00,2544.66,2546.36,2538.61,2538.65,NaN,NaN,NaN,0.12430423486691344,0.08369459716575049,0.15010849287822778,0.110567482426102,0.5549469124123605,2512.8327915018112,2573.761215840198,2487.757921949142,2529.6328722095277,2366.086863503551,NaN,NaN,2517.248015739047,2500.0178468416866,2533.854922056251,2520.267369310648,NaN,NaN,NaN,67.33029233122807
2023-04-10T16:00:00+03:00,2538.57,2543.86,2538.29,2542.99,NaN,NaN,NaN,0.12376864864875191,0.08389102577419866,0.14881377309289037,0.11043851329693194,0.5269239127970116,2515.1236800631386,2575.3349339902707,2490.431211339926,2531.5712720037145,2370.5576132899264,NaN,NaN,2519.307374479923,2501.386852427686,2535.884939377084,2524.186287241612,NaN,NaN,NaN,69.28824298381613
2023-04-10T17:00:00+03:00,2542.96,2544.34,2541.36,2543.38,NaN,NaN,NaN,0.12329394495008728,0.0846880635708707,0.14715781257000088,0.11053046721983327,0.4855571514018864,2517.3395423868883,2575.6717033926343,2493.4332821752378,2533.196815386271,2377.2643398481805,NaN,NaN,2521.2331845215294,2502.7571375668053,2537.5505084043984,2528.2062789656948,NaN,NaN,NaN,69.46533914811562
2023-04-10T18:00:00+03:00,2543.4,2548.41,2542.99,2547.35,NaN,NaN,NaN,0.12286642744638002,0.08589716990045745,0.1459058179347586,0.11049808713503541,0.4591953502920283,2519.542898317259,2575.239059798574,2496.1426194401693,2535.025639207237,2382.36087055229,NaN,NaN,2523.322529759807,2504.1180998947953,2539.728173203421,2531.5887725288703,NaN,NaN,NaN,71.28080206300359
2023-04-11T10:00:00+03:00,2560.04,2569.39,2550.63,2559.1,NaN,NaN,NaN,0.12235520561534723,0.08730907788819685,0.14608057335695912,0.10969957849348053,0.48307716871764944,2521.95876378844,2574.565437437076,2497.6881010220295,2538.0173523361063,2379.7935860166745,NaN,NaN,2526.184727379022,2505.5083852365456,2544.0330236026607,2534.6573786335625,NaN,NaN,NaN,75.85622725486897
2023-04-11T11:00:00+03:00,2559.09,2567.28,2555.15,2564.73,NaN,NaN,NaN,0.12171302882866038,0.08878452864154615,0.1460760105870574,0.10878832199328385,0.5075457787224362,2524.594728257597,2573.875710862208,2499.4437948731356,2541.248878891433,2377.3978640104533,NaN,NaN,2529.2683491887005,2506.959114417623,2548.6323516909583,2537.645461159434,NaN,NaN,NaN,77.69026697491061
2023-04-11T12:00:00+03:00,2564.76,2574.79,2564.76,2570.76,NaN,NaN,NaN,0.12092954486337228,0.09022936830388426,0.14591471402033446,0.1077430358599089,0.5339836069039555,2527.459860042488,2573.3345580928203,2501.384181567764,2544.7485954306485,2374.9859020476106,NaN,NaN,2532.5876812536044,2508.504418597547,2553.5496068707453,2540.714803124001,NaN,NaN,NaN,79.48754340203006
2023-04-11T13:00:00+03:00,2570.8,2577.51,2569.27,2571.72,NaN,NaN,NaN,0.12006992275298688,0.0916187433682398,0.1448156885468018,0.10699234450902166,0.5275024999557777,2530.4370827908606,2572.9317268455284,2504.187233669065,2547.857010750469,2376.966421301451,NaN,NaN,2535.718266753316,2510.1432651097443,2557.5874720105794,2543.852624651997,NaN,NaN,NaN,79.76700318814564
2023-04-11T14:00:00+03:00,2571.78,2572.89,2568.75,2572.15,NaN,NaN,NaN,0.11920202549743984,0.09295051586852823,0.14306745352497224,0.10650945930633322,0.49667279038347517,2533.430381191339,2572.644027546073,2507.609397194986,2550.575770056606,2382.39870355693,NaN,NaN,2538.632805413051,2511.876103900966,2560.8235893415617,2547.223708062661,NaN,NaN,NaN,79.89910203066171
2023-04-11T15:00:00+03:00,2572.24,2573.4,2567.91,2567.91,NaN,NaN,NaN,0.11843901042102724,0.09210876301656572,0.14099683119128117,0.10632132678444445,0.4530955119282405,2536.2642294200555,2576.253216862899,2511.3443278407003,2552.816775369888,2390.3697172536376,NaN,NaN,2540.974980980007,2513.702348922223,2562.398347265659,2550.537884048733,NaN,NaN,NaN,74.71884807121359
2023-04-11T16:00:00+03:00,2567.96,2567.96,2515.83,2533.6,NaN,NaN,NaN,0.11819247938014159,0.0769733912289184,0.13934438826163975,0.10471229277026364,0.4101498711443522,2538.113731581024,2609.861922901224,2514.4068713313236,2556.8402909323427,2399.152886040462,NaN,NaN,2540.3849825016064,2515.4770610084456,2555.9987145399573,2552.8439098156778,NaN,NaN,NaN,47.7436629682609
2023-04-11T17:00:00+03:00,2533.32,2548.65,2528.52,2540.43,NaN,NaN,NaN,0.11843456688081269,0.0694035472275857,0.1391983605015395,0.10427470166538674,0.398723171230536,2539.4007035202994,2631.581737511544,2516.050070333136,2559.1829906445923,2402.4783884992357,NaN,NaN,2540.388583901478,2517.230729461104,2552.5390001977444,2554.445263189968,NaN,NaN,NaN,51.49756133070814
2023-04-11T18:00:00+03:00,2540.6,2540.6,2532.03,2533.69,NaN,NaN,NaN,0.11907135033703986,0.06371809554772345,0.13912191911325833,0.10400817449161452,0.3787802057556191,2540.1108503400296,2650.6853198287304,2517.5557642411254,2561.1903743678954,2407.7491498328295,NaN,NaN,2539.85269718936,2518.9410044375504,2548.3503334871343,2554.9849269255274,NaN,NaN,NaN,47.844949491801415
2023-04-12T10:00:00+03:00,2538.62,2544.85,2520.65,2533.54,NaN,NaN,NaN,0.12003289506987849,0.0611746933453529,0.139170447409944,0.10457891126347707,0.3553993208336147,2540.4048862873337,2661.121520444487,2518.9288024458624,2561.8943473227255,2414.241163495225,NaN,NaN,2539.347681414211,2520.605890749214,2545.059148267771,2554.538276497629,NaN,NaN,NaN,47.76375410432333
2023-04-12T11:00:00+03:00,2533.76,2535.18,2526.28,2529.19,NaN,NaN,NaN,0.12127071867990606,0.05941640873383879,0.13939017845950621,0.10534882946086162,0.33197077605209807,2540.304898149256,2669.22175452856,2520.0770605988996,2562.2326934894672,2421.3283854572187,NaN,NaN,2538.535066901074,2522.2318861559447,2541.532670874933,2553.0361594981523,NaN,NaN,NaN,45.35967962606891
2023-04-12T12:00:00+03:00,2529.19,2536.45,2522.01,2532.06,NaN,NaN,NaN,0.12269998877017581,0.05936483736737907,0.14018059094481208,0.10670950326755724,0.3184506832427711,2540.0071547523066,2671.34781012569,2520.6733974773283,2561.7072313975536,2426.189750045619,NaN,NaN,2538.0170615489883,2523.8428019301364,2539.4276329027257,2550.7661796096704,NaN,NaN,NaN,47.246279836484824
2023-04-12T13:00:00+03:00,2532.06,2548.41,2531.93,2544.95,NaN,NaN,NaN,0.12408676503039158,0.060426951204649214,0.14271305786627142,0.10834857516038765,0.3415426221472966,2539.8884317109532,2669.617548350639,2519.6536988239673,2560.91033383072,2420.872565796117,NaN,NaN,2538.5716966250693,2525.46091110906,2540.654825591009,2548.2450841408513,NaN,NaN,NaN,54.79552866099893
2023-04-12T14:00:00+03:00,2544.96,2552.03,2543.35,2549.45,NaN,NaN,NaN,0.12531952310885272,0.062247549828769504,0.14501660511177594,0.11007833424275461,0.36454455444043277,2540.005316310486,2665.3985875487315,2518.9340487397762,2560.0572154019987,2416.1709029603667,NaN,NaN,2539.441960895064,2527.0814715536694,2542.6093087930067,2545.7714543317697,NaN,NaN,NaN,57.10343129559713
2023-04-12T15:00:00+03:00,2549.46,2554.77,2546.41,2550.55,NaN,NaN,NaN,0.126400287660202,0.06461402435234109,0.14654013127020485,0.11182537229678517,0.374022368259258,2540.310464603483,2659.6184521662512,2518.98506141131,2559.2165786748765,2415.0135005738507,NaN,NaN,2540.330604023459,2528.7129204960434,2544.373906839005,2544.318353369151,NaN,NaN,NaN,57.67231754112485
2023-04-12T16:00:00+03:00,2550.53,2550.65,2545.48,2545.49,NaN,NaN,NaN,0.12743780177222838,0.06584920168076439,0.1474046938800781,0.1130663104388194,0.3692692043750117,2540.6211143102832,2657.660737567076,2519.6184288181453,2559.06884502218,2417.180820670076,NaN,NaN,2540.743355701582,2530.2383535230274,2544.6219275414483,2543.328719287114,NaN,NaN,NaN,54.116994530741586
2023-04-12T17:00:00+03:00,2545.47,2550.35,2543.27,2545.14,NaN,NaN,NaN,0.12847408217346207,0.06770124484929828,0.14784947717643682,0.11448508332741299,0.3555758440312067,2540.921562046349,2653.8657534257313,2520.63231126241,2558.6713280296945,2421.590473007978,NaN,NaN,2541.0950872454555,2531.647751907853,2544.7370547544597,2542.877059445529,NaN,NaN,NaN,53.86961841272239
2023-04-12T18:00:00+03:00,2545.19,2545.45,2538.07,2538.47,NaN,NaN,NaN,0.12960725235589055,0.06799622962879343,0.14814073107716907,0.11539000836677688,0.3377764300096962,2541.0518578387637,2654.8212058356758,2521.7294158158365,2558.9315233288235,2427.2989291373483,NaN,NaN,2540.885080265819,2532.9290317552254,2543.3443759201355,2542.662712902075,NaN,NaN,NaN,49.2493512634992
2023-04-13T10:00:00+03:00,2546.98,2557.58,2538.1,2538.85,NaN,NaN,NaN,0.13084045566828487,0.06934050842898953,0.14844553287214687,0.1167178346224202,0.31991640574994806,2541.072176362535,2652.6324988408546,2522.809249795787,2558.61943967356,2433.444705065254,NaN,NaN,2540.7222738445535,2534.0908758814753,2542.345625715661,2542.7643322571657,NaN,NaN,NaN,49.51501231617565
2023-04-13T11:00:00+03:00,2538.87,2544.3,2531.4,2536.85,NaN,NaN,NaN,0.1321323139468692,0.07076011519034414,0.14871340084356258,0.11809822910840123,0.3020776548670538,2540.9704934157953,2650.212263869409,2523.862819492097,2558.1836552683135,2440.036733355486,NaN,NaN,2540.412491936989,2535.133605810958,2541.124375556625,2542.9764250889034,NaN,NaN,NaN,48.08823495292487
2023-04-13T12:00:00+03:00,2536.88,2541.5,2533.5,2535.62,NaN,NaN,NaN,0.13351635748348856,0.07251404614350875,0.1490377895560902,0.11964759704118295,0.2854086988080221,2540.7596729572488,2646.9301937088417,2524.8446417698647,2557.5267966745614,2446.7523999847435,NaN,NaN,2540.02909258203,2536.0828173460827,2539.9011809884864,2542.882219513588,NaN,NaN,NaN,47.18768503689209
2023-04-13T13:00:00+03:00,2535.48,2538.14,2528.06,2530.63,NaN,NaN,NaN,0.13503581602405915,0.07319829005445103,0.14950993454864825,0.12092075600928312,0.2705664084706509,2540.362168553891,2646.6374642920932,2525.6365221516035,2557.1992633901345,2453.2788291938523,NaN,NaN,2539.2771651754674,2536.9148919583968,2537.8409185466007,2542.2861707327875,NaN,NaN,NaN,43.618874245325856
2023-04-13T14:00:00+03:00,2530.61,2539.06,2529.86,2532.45,NaN,NaN,NaN,0.13665857487275507,0.07489380105974577,0.15041100472871854,0.12260896078475383,0.2614839971582931,2539.890375678309,2643.662772638939,2526.0432111673863,2556.3787910566157,2457.931582454773,NaN,NaN,2538.73099196143,2537.6439672683923,2536.6429366473562,2541.3197994588318,NaN,NaN,NaN,45.245436530395196
2023-04-13T15:00:00+03:00,2532.51,2541.23,2531.99,2540.85,NaN,NaN,NaN,0.13820518371614054,0.077274741886492,0.15254378473956115,0.12446589685986355,0.2702922219296401,2539.5790560594987,2639.127240533455,2525.3679807493127,2555.4398861083164,2455.4965821127407,NaN,NaN,2538.9005126045154,2538.2930498869223,2537.57783961461,2540.4392884679764,NaN,NaN,NaN,52.11223227674798
2023-04-13T16:00:00+03:00,2540.75,2541.82,2536.52,2537.94,NaN,NaN,NaN,0.13969293749594155,0.07902598516838337,0.15414056637783446,0.12606569272489776,0.2725854903658921,2539.3186573679636,2636.3483139929713,2525.18037313011,2554.824189930886,2455.660996393228,NaN,NaN,2538.8236715961543,2538.819672562636,2537.6583197002524,2539.5544465862004,NaN,NaN,NaN,49.78299764548184
2023-04-13T17:00:00+03:00,2538.12,2538.23,2534.76,2536.32,NaN,NaN,NaN,0.14117774787397933,0.0808144260770042,0.1553978735871288,0.1276728597485842,0.2703222691163202,2539.0625137034694,2633.5803031909154,2525.297970462518,2554.210224757327,2457.5864818632954,NaN,NaN,2538.623377868462,2539.2094654242924,2537.3609153224184,2538.806514011486,NaN,NaN,NaN,48.48379505649798
2023-04-13T18:00:00+03:00,2536.29,2544.28,2535.21,2544.28,NaN,NaN,NaN,0.1425515390885011,0.08324108696810227,0.1576573070286825,0.129398792790958,0.283206407598537,2539.0043090274066,2629.539208397557,2524.5973082610785,2553.5520519458614,2453.779303507591,NaN,NaN,2539.075907638985,2539.47980819035,2538.8984896952143,2538.3756220089303,NaN,NaN,NaN,54.734713639152595
2023-04-14T10:00:00+03:00,2546.93,2547.69,2535.8,2538.81,NaN,NaN,NaN,0.14387788349351746,0.08382148985025045,0.15927617083037374,0.13050774402481652,0.2879903070678135,2538.9557069899433,2629.800982229455,2524.4369907684118,2553.593945685122,2453.0793070719083,NaN,NaN,2539.054635027866,2539.6188235351224,2538.8788253185,2538.0949282291645,NaN,NaN,NaN,50.224715074166795
2023-04-14T11:00:00+03:00,2538.83,2538.83,2532.39,2536.16,NaN,NaN,NaN,0.14525815743258266,0.08430745071238918,0.1605317887880402,0.1316285016506975,0.28692948178307165,2538.8527611329296,2630.2762538687534,2524.592776391838,2553.6208358763765,2454.4853038579417,NaN,NaN,2538.8230642256367,2539.6267509856466,2538.2746419143887,2537.891610844902,NaN,NaN,NaN,48.15459965142264
2023-04-14T12:00:00+03:00,2536.2,2541.95,2535.03,2541.82,NaN,NaN,NaN,0.14659564311334528,0.08582804641984677,0.16244620341864457,0.13304621065414204,0.29573963446282936,2538.848906807074,2628.4945479327666,2524.232982979083,2553.3616147543985,2452.4058549643455,NaN,NaN,2539.062819087586,2539.5470775734625,2539.0624992667467,2538.04430843492,NaN,NaN,NaN,52.64417936398343
2023-04-14T13:00:00+03:00,2541.83,2541.95,2538.71,2540.69,NaN,NaN,NaN,0.14788615436825214,0.08758609033333148,0.16378439615657078,0.13450340244132492,0.2970353175193549,2538.8872108842966,2626.2493603044136,2524.364475305766,2553.0588012095586,2452.9874102663175,NaN,NaN,2539.192993560579,2539.4974113675867,2539.4241660963585,2538.3919621160458,NaN,NaN,NaN,51.68194470205423
2023-04-14T14:00:00+03:00,2540.67,2542.29,2538.27,2542.13,NaN,NaN,NaN,0.14912730735737925,0.09001166329050152,0.1649569764508475,0.13612527949298217,0.2966723428257483,2538.9878670569324,2622.7024519524625,2524.646895512242,2552.593443216773,2454.147957547961,NaN,NaN,2539.4279540757325,2539.457385124847,2540.0254625193897,2538.697914979143,NaN,NaN,NaN,52.86430352786339
2023-04-14T15:00:00+03:00,2542.13,2549.1,2541.79,2544.28,NaN,NaN,NaN,0.15029216779864163,0.09290456341469149,0.1660983314755108,0.13782012517642706,0.29693080856945003,2539.1799224315682,2618.402937150544,2524.969388011513,2552.0785898725626,2455.100790972677,NaN,NaN,2539.816117749674,2539.455860981527,2540.9709152928585,2539.1119894282187,NaN,NaN,NaN,54.64869559994624
2023-04-14T16:00:00+03:00,2544.26,2551.54,2543.41,2549.75,NaN,NaN,NaN,0.151306822175859,0.09608682323813135,0.1677178704962115,0.13947118736986286,0.30598639513177356,2539.5591904832004,2613.8287589385736,2524.9353185332807,2551.6719361248574,2453.069459730106,NaN,NaN,2540.6108283297003,2539.5084921030057,2542.9218230055567,2539.807102888611,NaN,NaN,NaN,58.910600019289205
2023-04-14T17:00:00+03:00,2549.76,2549.93,2544.98,2548.18,NaN,NaN,NaN,0.15221868515053927,0.09864831093334356,0.1686552624632461,0.140853571055511,0.3067780180190864,2540.0213772297575,2610.6250345333738,2525.4521336096377,2551.554167894935,2453.849879948189,NaN,NaN,2541.216362063324,2539.6202127347665,2544.0903067820996,2540.4560800244717,NaN,NaN,NaN,57.247689443867515
2023-04-14T18:00:00+03:00,2548.14,2554.85,2546.36,2554.85,NaN,NaN,NaN,0.15296857733692285,0.10149494742077726,0.17024868253983222,0.1418818607225995,0.3194424980247196,2540.6861195737724,2607.1258416644305,2525.479441727304,2551.8737264330825,2450.8004456885305,NaN,NaN,2542.307053098258,2539.7989623826525,2546.481349719411,2541.4063955745855,NaN,NaN,NaN,62.137535563759194
2023-04-17T10:00:00+03:00,2572.54,2584.49,2572.54,2583.67,NaN,NaN,NaN,0.15312215301420762,0.10426685005642776,0.1759257877695701,0.13981011896426368,0.4178684346171292,2542.1474351014626,2604.20031816149,2522.5044955730937,2555.775658771592,2426.543165349903,NaN,NaN,2545.6160888503973,2540.0924787253743,2554.7454942262084,2543.465252113563,NaN,NaN,NaN,75.28909156428588
2023-04-17T11:00:00+03:00,2583.76,2586.53,2581.35,2583.08,NaN,NaN,NaN,0.15274037644220378,0.10651198064234474,0.17871818877114778,0.13829264870088612,0.49300997330522955,2544.109210195787,2602.2746580152357,2521.8654815301397,2559.110636733162,2413.5302823254046,NaN,NaN,2548.6132017423656,2540.4746137606785,2561.0420510648287,2546.212696088324,NaN,NaN,NaN,74.71691520265685
2023-04-17T12:00:00+03:00,2583.05,2583.13,2573.52,2578.43,NaN,NaN,NaN,0.15212087678356825,0.10609868314362587,0.1794772590106774,0.13728350798478753,0.5320775312553979,2546.2597460884967,2604.744122232656,2522.7474478702247,2561.8593918164556,2408.402843702186,NaN,NaN,2550.9985456029763,2540.919111326492,2564.906039717089,2549.397930290915,NaN,NaN,NaN,70.18944806425303
2023-04-17T13:00:00+03:00,2578.46,2580.92,2575.72,2580.92,NaN,NaN,NaN,0.1513855158339882,0.10646893613207156,0.1793149161851367,0.13644611649891406,0.5505383451322006,2548.54529141484,2605.92143643783,2524.341610302385,2564.444914526025,2406.72781008912,NaN,NaN,2553.3922619547384,2541.44614908704,2568.4646975577357,2552.9528346707084,NaN,NaN,NaN,71.19596431574051
2023-04-17T14:00:00+03:00,2580.88,2584.92,2579.16,2584.77,NaN,NaN,NaN,0.15055867472598494,0.107358041852684,0.1787450348001875,0.13560084631007616,0.5601820295213671,2550.9572815062033,2606.263021843859,2526.273010045521,2567.0815317156603,2406.38861161459,NaN,NaN,2555.9024809983594,2542.0631238267447,2572.088098100461,2556.8424825216584,NaN,NaN,NaN,72.72915253834415
2023-04-17T15:00:00+03:00,2584.81,2587.68,2583.52,2585,NaN,NaN,NaN,0.14970658845275986,0.1086042783183701,0.17723491254359502,0.1350983369366547,0.541359340634886,2553.402529991993,2606.02086173349,2528.9381661206958,2569.32536421165,2410.0876798467657,NaN,NaN,2558.2302825184906,2542.7858405872726,2574.957409633692,2560.8469308501753,NaN,NaN,NaN,72.8222221428981
2023-04-17T16:00:00+03:00,2585.04,2588.67,2583.46,2585.07,NaN,NaN,NaN,0.1488959201432911,0.11010378387887344,0.1751627146238495,0.1348836355693119,0.5057239313935007,2555.8122628665365,2605.3809246885476,2532.0702218708357,2571.227751792334,2416.6275762327864,NaN,NaN,2560.3774599170115,2543.604806673625,2577.204651937316,2564.9862239945774,NaN,NaN,NaN,72.85258848972649
2023-04-17T17:00:00+03:00,2585.1,2591.54,2583.96,2590.89,NaN,NaN,NaN,0.14808662828952715,0.11172778926653908,0.173783417354168,0.13433835389605558,0.49105155946984946,2558.2742625146293,2604.618875153683,2534.7177116058015,2573.5694861254924,2420.1489115647437,NaN,NaN,2562.8184631236504,2544.5383888064025,2580.2458403956903,2569.2067853291123,NaN,NaN,NaN,75.32150757664496
2023-04-17T18:00:00+03:00,2590.9,2596.45,2590.84,2596.11,NaN,NaN,NaN,0.14723185941154296,0.11336463813955823,0.17270098693279715,0.1335784424660223,0.48595417072438957,2560.8341419565268,2603.913694833146,2537.1763579589096,2576.21877207983,2422.125704287027,NaN,NaN,2565.4817860737585,2545.5989177018914,2583.771209196648,2572.834999700417,NaN,NaN,NaN,77.31430318032437
2023-04-18T10:00:00+03:00,2601.34,2608.13,2595.67,2605.96,NaN,NaN,NaN,0.14624264243655666,0.11468689443302314,0.17251035189018726,0.1322085557539591,0.5097313806932958,2563.6288188073586,2603.808800568832,2538.9792966144446,2579.7156043736763,2419.2415467382493,NaN,NaN,2568.7200431878578,2546.825704285741,2588.702051597393,2576.292499766988,NaN,NaN,NaN,80.51215514268866
2023-04-18T11:00:00+03:00,2605.9,2614.94,2605.9,2606.97,NaN,NaN,NaN,0.1451599541026157,0.1157806051486363,0.17130469451561395,0.13116461912314856,0.5078927152478943,2566.5417758538883,2604.062820631661,2541.633792548577,2582.8397857949353,2420.67323246567,NaN,NaN,2571.780039732829,2548.2027479428825,2592.7615956868613,2579.7744442632093,NaN,NaN,NaN,80.81085274311293
2023-04-18T12:00:00+03:00,2606.87,2607.89,2586.82,2587.29,NaN,NaN,NaN,0.14434341097468198,0.10604012190260156,0.169668583465435,0.1306998956383535,0.4858007589826083,2569.006398735297,2621.6035386621975,2544.5092882423996,2585.06486782721,2425.4834365171337,NaN,NaN,2573.020836554203,2549.624428107453,2591.5456855342254,2582.6595677602704,NaN,NaN,NaN,61.144846149260474
